sold,days,discount,price,r2M,MonthList,MonthSold,NumList,NumPC,NumSold
1,387,7.700000000000003,1550000,2.08,3,4,2,1,3
1,301,4.700000000000003,714000,0.96,6,3,1,3,2
1,344,12.799999999999997,1385520,1.86,4,3,4,7,6
1,237,8.200000000000003,1280000,1.72,8,3,1,0,2
1,213,9.900000000000006,800000,1.07,8,3,2,4,2
1,122,5.599999999999994,990000,1.33,11,3,1,0,2
1,208,8.700000000000003,875000,1.17,7,2,1,2,1
1,271,6.700000000000003,848000,1.14,5,2,1,4,2
1,252,7.700000000000003,900000,1.21,5,1,5,7,4
1,182,8.900000000000006,820000,1.1,7,1,1,2,2
1,62,2.5999999999999943,1537500,2.06,11,1,5,4,4
1,196,5.5,878000,1.18,6,1,1,1,1
1,167,12.0,950000,1.28,7,1,3,5,2
1,124,4.799999999999997,1309500,1.76,9,1,2,1,1
1,161,5.5,850000,1.14,7,1,1,1,1
1,334,35.8,610000,0.82,1,12,1,8,2
1,248,5.900000000000006,920000,1.23,4,12,3,1,2
1,203,10.0,1165000,1.56,6,12,1,1,1
1,242,26.400000000000006,999980,1.34,4,12,1,2,1
1,196,9.200000000000003,1070000,1.44,6,12,1,3,1
1,185,5.799999999999997,800000,1.07,6,12,1,1,2
1,158,3.4000000000000057,675000,0.91,7,12,1,0,1
1,123,2.299999999999997,810000,1.09,8,12,2,0,3
1,93,9.900000000000006,675000,0.91,9,12,2,1,3
1,290,4.5,705000,0.95,2,12,1,1,1
1,244,25.5,960000,1.29,3,11,1,5,2
1,98,0.5999999999999943,870000,1.17,8,11,2,0,2
1,148,4.200000000000003,857500,1.15,7,11,1,0,1
1,139,2.0,1556200,2.09,7,11,2,0,2
1,196,19.900000000000006,880000,1.18,5,11,1,3,1
1,334,5.5,1500000,2.01,12,11,1,2,2
1,202,12.599999999999994,960000,1.29,5,11,1,5,2
1,215,1.7999999999999972,1070000,1.44,4,11,1,0,1
1,111,7.900000000000006,975000,1.31,7,11,2,0,2
1,165,10.0,990000,1.33,6,11,1,1,1
1,172,19.099999999999994,969000,1.3,5,11,1,2,1
1,234,21.5,1019000,1.37,3,11,1,4,1
1,174,3.5,722000,0.97,5,11,1,2,1
1,101,8.599999999999994,630000,0.85,7,11,1,0,1
1,147,5.599999999999994,1024700,1.38,6,11,1,0,1
1,233,10.299999999999997,895000,1.2,3,10,2,4,1
1,208,5.5,850000,1.14,4,10,1,0,2
1,95,1.9000000000000057,930000,1.25,7,10,1,0,1
1,457,5.5,992000,1.33,7,10,2,0,1
1,175,6.299999999999997,749000,1.01,5,10,1,1,1
1,143,9.400000000000006,760000,1.02,5,10,1,2,2
1,159,2.700000000000003,900000,1.21,5,10,2,2,2
1,216,6.400000000000006,897000,1.2,3,10,1,1,1
1,112,0.7999999999999972,991000,1.33,6,10,1,0,3
1,104,5.099999999999994,1162500,1.56,6,10,1,0,2
1,71,4.700000000000003,895000,1.2,7,10,1,0,2
1,133,50.0,650000,0.87,5,10,1,1,1
1,96,0.0,889000,1.19,6,10,1,0,1
1,122,8.299999999999997,999000,1.34,5,9,2,1,2
1,168,0.7000000000000028,1576280,2.12,4,9,4,2,4
1,24,9.0,810000,1.09,8,9,1,0,1
1,157,5.599999999999994,745000,1.0,4,9,1,0,2
1,118,6.299999999999997,539000,0.84,2,6,1,1,3
1,113,4.5,590000,0.92,2,6,1,1,1
1,243,6.599999999999994,690000,1.07,10,6,1,3,1
1,104,3.200000000000003,725000,1.13,2,6,6,2,3
1,217,15.200000000000003,585000,0.91,10,6,1,5,4
1,254,5.099999999999994,730000,1.14,9,5,1,0,1
1,391,12.099999999999994,1300000,2.02,4,5,1,2,1
1,105,3.799999999999997,1250000,1.94,1,5,6,0,3
1,161,6.900000000000006,582000,0.91,11,5,1,0,4
1,126,0.0,658888,1.02,1,5,1,0,1
1,390,8.900000000000006,755000,1.17,4,5,2,3,2
1,95,3.200000000000003,725000,1.13,1,5,2,1,2
1,48,0.0,845000,1.31,3,5,2,1,3
1,59,0.0,488000,0.76,3,5,1,0,1
1,70,3.0,1600000,2.49,2,4,3,6,3
1,68,2.4000000000000057,730000,1.14,2,4,1,0,3
1,209,18.099999999999994,810000,1.26,9,4,1,1,1
1,366,10.099999999999994,978000,1.52,4,4,1,7,2
1,233,8.299999999999997,860000,1.34,8,4,3,1,1
1,174,0.29999999999999716,1144560,1.78,10,4,2,0,3
1,159,23.400000000000006,995000,1.55,11,4,3,1,2
1,136,5.299999999999997,1315000,2.05,11,4,1,0,3
1,59,8.599999999999994,640000,1.0,2,4,1,0,1
1,426,3.700000000000003,1240000,1.93,2,4,2,0,3
1,153,7.5,730000,1.14,10,3,1,2,2
1,86,15.200000000000003,1950000,3.03,1,3,4,5,5
1,23,4.200000000000003,1150000,1.79,3,3,8,1,2
1,392,20.700000000000003,990000,1.54,2,3,4,4,4
1,301,10.799999999999997,890000,1.38,5,3,1,2,1
1,146,0.4000000000000057,696000,1.08,10,3,3,1,4
1,88,3.799999999999997,1250000,1.94,12,3,5,6,6
1,309,13.400000000000006,1472500,2.29,5,3,2,3,3
1,142,6.299999999999997,1195000,1.86,10,3,1,0,1
1,238,12.099999999999994,875000,1.36,7,3,1,3,2
1,316,2.5999999999999943,738000,1.15,4,3,1,0,1
1,129,4.299999999999997,765000,1.19,10,3,1,1,2
1,450,15.200000000000003,1355400,2.11,12,2,1,1,4
1,162,2.0999999999999943,734000,1.14,9,2,2,1,3
1,120,4.599999999999994,780000,1.21,9,1,1,0,1
1,170,6.400000000000006,786500,1.22,7,1,2,3,2
1,109,9.0,660000,1.03,9,12,4,4,1
1,151,52.9,560000,0.87,6,11,1,0,1
1,141,1.7000000000000028,589999,0.92,5,10,3,2,2
1,141,7.400000000000006,675000,1.0,1,6,1,1,1
1,176,6.799999999999997,735000,1.09,11,5,2,2,3
1,169,5.799999999999997,752500,1.12,10,3,1,0,1
1,82,9.299999999999997,498650,0.74,1,3,2,4,2
1,54,0.7000000000000028,862000,1.28,1,3,1,0,3
1,147,0.7000000000000028,1117500,1.66,9,2,1,0,1
1,145,5.5,935000,1.39,9,2,1,0,1
1,143,9.5,660000,0.98,9,2,2,2,3
1,143,4.400000000000006,525000,0.78,9,2,1,0,2
1,265,21.900000000000006,420000,0.62,4,1,2,5,1
1,174,13.299999999999997,727500,1.08,5,11,1,2,3
1,474,99.4,12000,0.02,7,11,1,4,2
1,119,11.700000000000003,565000,0.84,6,10,1,1,1
1,141,7.0,817500,1.22,5,10,1,1,2
1,151,14.900000000000006,510000,0.76,4,9,5,5,4
1,152,3.5,1375000,2.04,4,9,5,4,4
1,174,0.7999999999999972,635000,0.94,3,9,2,1,3
